"id","content","publishTime","sid","zan","nozan"
"12125","我让你在插皮炎前 擦点皮炎平 
免得出血","2017-07-16 22:16:25","3296","0","0"
"12126","牙签?憋开玩笑","2017-07-18 23:20:35","3297","2","0"
"12127","可以去海丽文体中心旁边的网络中心挂个号，然后工作人员就帮你把南校的迁过来了","2017-07-16 23:19:08","3295","0","0"
"12128","有必要嘛？","2017-07-18 07:25:34","3298","3","0"
"12129","呀！链接点不开，好尴尬，又打脸了，啪啪的，肿脸哥你好。","2017-07-16 23:29:20","3298","0","0"
"12130","4楼一看就是喷子，素质堪忧","2017-07-17 16:33:55","3298","1","0"
"12131","又在幻想自己有性生活了","2017-07-18 23:20:35","3297","4","0"
"12132","好了，现在说正事，真不知道怎么形容你的偏执，你所说的高分只是你专业今年的一个简单的录取数据，用报考专业的分数线来衡量一个专业的好坏只能说你幼稚天真。每一个专业都有自己的优势，优秀的人什么专业都会出类拔萃，像你这种整天只为争一个高分专业的人还是多花时间搞搞你的专业课吧。免得以后在其他低分专业的同学面前难堪！————潮州大桥项目部","2017-07-17 11:01:08","3298","3","0"
"12133","楼上就冲你刚刚瞎说，然后现在洗白？ 专业上来了庆祝下有啥问题？？这都能说平时多学专业课？按你这个道理，那岂不是所有人都不能庆祝喜事？","2017-07-16 23:42:24","3298","0","0"
"12134","胶己人旁边就有 5块钱一把","2017-07-16 23:53:11","3286","0","0"
"12135","心愿就不要发悄悄话了好吗 谢谢","2017-07-17 00:01:50","3302","0","0"
"12136","我之前发过一次心愿的，没有人加我，就想着悄悄话比较多人看","2017-07-17 11:04:50","3302","2","0"
"12137","刚好符合 要问什么？(｡❛ᴗ❛｡)╭","2017-07-17 11:04:54","3302","1","0"
"12138","我想知道有后续吗？","2017-07-17 00:25:00","3278","0","0"
"12139","我就比较欣赏独立有主见的女生，不过可能这种女生对男生会有清晰的要求吧？比如各方面都要比自己优秀的？关于异性缘的问题，你朋友的观点有一定道理，但我认为这所谓的异性缘只是表面的熟络，而你最终需要的是一个伴侣而不是一群口头上的哥哥弟弟。","2017-07-18 23:11:24","3299","4","0"
"12140","回复一楼:没有说各方面比自己优秀，但是肯定偏向上进有责任心的男生。想主动也会主动去追人，可是前提是要有一个男生让我心动让我去追。可问题来了，异性缘太差，连一个主动去追的对象都没有，我也很绝望啊。","2017-07-17 21:56:00","3299","2","0"
"12141","怎么就不能好好睡觉呢？？大晚上的，动来动去","2017-07-17 07:41:24","3297","0","0"
"12142","干柴烈火，一点就燃","2017-07-18 19:07:56","3297","2","0"
"12143","我是男生，异性缘也很差。可能是男女之间交流会拘束然后不习惯吧！喜欢当然是喜欢肤白貌美大长腿，温柔可爱体贴人啊！可是感觉这么好的女生我配不上。","2017-07-17 14:50:48","3299","1","0"
"12144","果然还是五姑娘对我好吗？","2017-07-17 00:46:15","3297","0","0"
"12145","有些事情啊，一转眼就是一辈子了。         ————潮州大桥项目部","2017-07-20 19:05:11","3300","5","0"
"12146","我也觉得我异性缘不够好，现在比较熟的女生还是高中以前的，真正大学来的没几个，都是见面之交，真正深入了解，相互欣赏的，少之又少。也很难遇到，有时看到心动的女生，心里莫名会有一种感觉，这么漂亮的应该有男朋友了吧，然后就一笑了之","2017-07-17 01:21:50","3299","0","0"
"12147","我感觉自己也没有异性缘...一直没有碰到心动的女生，也许是我接触的女生太少吧。有时候会特别想找一个女朋友，抱抱她摸摸头。明天太阳依旧升起，相信有缘自会相见。","2017-07-17 08:26:28","3299","1","0"
"12148","绝望谈不上，无奈倒是真。我相信，在这个问题上大部分男生和女生是有同样的烦恼的。纵然湖边情侣一对对，校园里单身的仍然是大多数。我有一个中学同学的经历也很有趣，她应该属于可爱型的女生，异性缘不错，甚至每几个月就会有人向她表白，然而截至目前她全部斥为烂桃花。说到这里我就再谈到三楼的问题，就我个人感觉，在华工，类似“我配不上这样的女生”的想法应该有不少，毕竟我也有这个倾向。我认为这是工科生的谦逊与卑微的心态，不能简单认为是怂。晚安。","2017-07-17 21:55:48","3299","3","0"
"12149","当然是碰到点屁大的事都想都能跟他说，他听了还会有回应的那种","2017-07-17 11:03:56","3287","1","0"
"12150","要不是你说这几年，我以为是我，可是至少现在，我还是没放下他。","2017-07-18 23:10:26","3300","1","0"
"12151","女生也自卑，喜欢一个大概会低到尘埃里吧。","2017-07-17 06:00:41","3299","0","0"
"12152","回复楼上，活动结束就没有了","2017-07-17 07:16:43","3278","0","0"
"12153","我想问你们的宿舍是在哪里，然后你们上课的教学楼主要是在哪里？","2017-07-17 08:05:53","3302","0","0"
"12154","问这个干什么 
你想查哪个人的户口吗
问教室在哪里还可能理解你是想跟班上课
连宿舍你也问
我看你想做点大事啊
而且自动化基本都是男的
之前发心愿别以为我没看到你是个女的
你想做什么？ ","2017-07-17 08:19:59","3302","0","0"
"12155","最好不要乱来
一个女的问这么隐私性的问题
你小心点 警察查你水表先","2017-07-17 08:23:37","3302","0","0"
"12156","玩les吧
手指功夫要练好","2017-07-17 08:24:23","3299","0","0"
"12157","这个问题需要接触过才能回答。","2017-07-17 08:26:17","3299","0","0"
"12158","大家快看 这个女的 说她想问男生的教学楼和宿舍地址 
 
   你们说她想干什么

   一条朋友圈也没有 
你们看她是不是有问题","2017-07-17 10:27:36","3302","1","0"
"12159","……我喜欢的人是你们专业的，我在北区，想看看有没机会偶遇而已……别这样","2017-07-17 08:38:07","3302","0","0"
"12160","至于给的那个微信号，因为怕有熟人加我被发现，所以特意新创了一个号","2017-07-17 08:43:23","3302","0","0"
"12161","这么厉害 
但是大姐
人最重要是有记性
说话不能自相矛盾
你之前的心愿显示你是外校非在校学生
现在你说你是北区的 
真有意思
我猜到你可能又要说这是你为了不被发现特意乱填的
总之你很棒棒
比间谍还强","2017-07-17 08:56:40","3302","1","0"
"12162","无所谓你怎么想了，反正我主要目的只是想看看我跟他有没机会偶遇而已，难不成我还去男生宿舍偷东西还要特意挑自动化控制专业的……","2017-07-17 08:58:58","3302","0","0"
"12163","你可能是要去“怼草”","2017-07-17 09:02:16","3302","0","0"
"12164","……我真的只是想看看有没有机会遇见……确定了他在哪住在哪上课就可以在吃饭时间去附近的饭堂碰碰运气了","2017-07-17 09:04:39","3302","0","0"
"12165","很明显，你不够重要。。。","2017-07-19 18:22:36","3303","2","0"
"12166","查水表哦","2017-07-17 10:27:35","3302","1","0"
"12167","唔想睬你","2017-07-17 09:13:10","3302","0","0"
"12168","感觉我是lz说的异性缘好的那种，可能跟本身性格有点大大咧咧有关系，而且平时喜欢的很多东西都比较中性化偏向男性化，就是兴趣爱好之类的。所以跟男生会比较聊的来。如果你和朋友都是那种软萌妹纸，平时聊得比较多的是化妆明星之类的，异性缘一般也挺正常的吧","2017-07-17 13:43:26","3299","2","0"
"12169","身体上主动一点
和他多交流互动 融合
心灵上也会更爱对方
灵魂方达到共同体","2017-07-17 15:16:23","3303","2","0"
"12170","接楼上，阿门！","2017-07-17 11:20:16","3303","0","0"
"12171","读书，旅游和运动，都是让人心情平静也可从中受益的方法。先让自己优秀起来才能去遇见更好的人。","2017-07-17 19:43:30","3301","2","0"
"12172","有的时候，放下真的是一种解脱。我觉得我已经快忘了ta了。开学就要搬北校了，就不会再偶遇ta了。真好！","2017-07-17 11:55:41","3300","0","0"
"12173","很明显你不重要，有时间打撸，踢球就不是忙","2017-07-19 18:22:46","3303","3","0"
"12174","这样的蓝盆友还是早点分手吧","2017-07-19 18:22:47","3303","1","0"
"12175","别傻了。","2017-07-17 12:25:45","3303","0","0"
"12176","凭哥多年经验，你的shen不是很行，得去吃点药，你你女朋友这样，小心出墙啦","2017-07-17 15:17:16","3297","1","0"
"12177","年輕人做春夢很正常
醒來發現內褲已幹 
但那一塊區域很黏
懂得","2017-07-17 12:31:25","3304","0","0"
"12178","你只是没人陪寂寞了而已","2017-07-17 12:33:00","3304","0","0"
"12179","揉 捏 摸 抓 揸 抚 亲 磨 舔","2017-07-17 12:39:32","3303","0","0"
"12180","哥们，自己班变得更好，以后会遇见更好的她的～～何必单恋一枝花～几年没联系，你俩的世界早就没有共同的语言啦！","2017-07-18 01:02:08","3301","3","0"
"12181","回复十楼:不不不不不，我自认为自己和朋友都不是软萌妹子。化妆会聊，因为我们都会化妆，虽然说日常一般不会化妆但是一起出门还是会稍微弄一下子。至于明星啊追剧啊，讲真我各个朋友在这个方面审美不太一样很难聊到一起。如果我说我们最多的话题是健身啊烦恼啊人生啊鸡汤啊这种日常系的东西你们会不会打我?","2017-07-17 12:55:06","3299","0","0"
"12182","胶己人在哪里呀","2017-07-17 13:38:45","3286","0","0"
"12183","白痴般的行为。","2017-07-17 18:42:13","3298","0","0"
"12184","楼主愿意交个朋友吗","2017-07-17 14:43:15","3222","0","0"
"12185","很多时候我们说忘不了一个人，是对方真的那么好，还是忘不了那种感觉？？","2017-07-18 12:50:08","3301","2","0"
"12186","求研友","2017-07-17 23:02:56","3288","1","0"
"12187","操
猛操
操到她出血又哭
你就赢了","2017-07-17 15:17:06","3297","0","0"
"12188","忘不了就追回来！未来可能不是最好的！而现在的肯定是最好！原因是你爱她！心里还有她！","2017-07-17 15:19:04","3301","0","0"
"12189","他？她？贵圈真乱","2017-07-17 15:21:07","3293","0","0"
"12190","楼上你的意思是给人喷还要说谢谢？","2017-07-17 15:25:17","3298","0","0"
"12191","现实哪会有那么多轰轰烈烈，都是日常才最正常","2017-07-17 18:41:49","3299","1","0"
"12192","身体和灵魂，总要有一个在路上。去尝试寻找自己，别被别人捆绑，别让别人成为自己的负担。","2017-07-17 19:43:21","3301","1","0"
"12193","应该是一种陪伴吧，因为没有特别好的同性朋友，或者说同性朋友不能任何时候都陪着你。如果我遇到了我的那个他，我想和他早点分享我的青春，有更多共同的回忆。","2017-07-17 16:37:55","3287","0","0"
"12194","那你为什么不亲自示范给禽兽看人是怎么吃东西的
说不定他会听呢
实在不行就肛到他知错喽
做好保护措施","2017-07-17 18:29:55","3305","1","0"
"12195","可能舍友有自知之明吧，反正在我写完悄悄话不久后，后续问题得到解决。","2017-07-17 17:55:03","3305","0","0"
"12196","不用怕 我知道你说的是我 你也是你
在这里大声地表达你的爱
就好了","2017-07-18 06:44:54","3306","2","0"
"12197","哈哈多谢老铁已经开了哈哈哈","2017-07-17 18:17:02","3295","0","0"
"12198","我也在纠结今天要不要表白  ","2017-07-17 18:36:47","3306","0","0"
"12199","自渎就好","2017-07-17 23:02:03","3307","1","0"
"12200","表白不是冲锋的号角，而是胜利的鸣笛收兵。如果你没有感觉到他对你有意思，表白多是白表","2017-07-20 16:03:34","3306","5","0"
"12201","很正常，我经常在以前班群水群，然后我同学每次都说我很闲没事干。其实只是我不打游戏不去浪把这些时间用来水群而可能他们觉得，打游戏挺忙的，水群聊天挺闲的吧！","2017-07-17 20:12:50","3303","0","0"
"12202","楼上扎心了","2017-07-17 20:53:32","3306","0","0"
"12203","所有的失去都是物归原主","2017-07-18 11:57:06","3301","1","0"
"12204","有些时候是不想将就与，所以选择单着。","2017-07-17 21:55:13","3299","0","0"
"12205","比我经常遇到一个 不会有什么交集的人好些 而且他现在已经搬到北校了 我却一直在南校 重点 他有女朋友了","2017-07-18 01:00:47","3308","2","0"
"12206","其实在南校的时候很容易遇到这种人，我也经常遇到过一位15级的学姐，她这学期有男朋友了，大一上除了舍友就她见得最多，她不用搬校区。ಥ_ಥ","2017-07-17 23:27:31","3308","0","0"
"12207","平均分哪里查啊","2017-07-19 23:56:33","3309","0","0"
"12208","自己算呀，学分乘以成绩除以总的学分就是平均分了。","2017-07-17 23:08:04","3309","0","0"
"12209","不用自己算的，我记得我上学期见过一次我的平均分，不是我自己算的，可是我忘记哪里见到的了。","2017-07-19 23:57:03","3309","1","0"
"12210","辅修那里可以看到，电气工程基本上符合转专业条件就可以了记得去年外院刷掉好像没有（或者没几个，反正很少就是了）","2017-07-17 23:43:15","3309","1","0"
"12211","直接支付宝的校园生活里面可以充，充了之后去那个黑色带数字键盘的机刷一下就好了。","2017-07-18 00:59:39","3311","1","0"
